name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
kaduwela,2013-09-06,27.4,23.1,24.7,30.1,23.1,24.8,23.2,91.6,54.876,100,45.83,rain,,,,25.6,179.2,1010.7,93.9,10.6,235.1,20.3,9,,2013-09-06T06:01:55,2013-09-06T18:14:53,0.03,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"43450099999,43467099999,43486099999,43441099999,43466099999,remote"
kaduwela,2013-09-07,28.2,24.1,26.5,31.9,24.1,28.1,23.1,81.9,29.148,100,29.17,rain,,,,20.5,246.9,1010.2,88.5,11.7,145.7,12.6,5,,2013-09-07T06:01:45,2013-09-07T18:14:21,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43450099999,43467099999,43486099999,43441099999,43466099999,remote"
kaduwela,2013-09-08,29.4,26.6,27.7,34.1,26.6,30.7,23.3,76.8,1.347,100,20.83,rain,,,,20.5,242.6,1009.8,65.4,12.1,234.6,20.2,8,,2013-09-08T06:01:36,2013-09-08T18:13:49,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43450099999,43467099999,43486099999,43441099999,43466099999"
kaduwela,2013-09-09,29.5,25.2,27.7,33.7,25.2,30.4,23.2,77,1.758,100,33.33,rain,,,,28.1,243.4,1010.2,67,12.3,208.1,17.9,7,,2013-09-09T06:01:27,2013-09-09T18:13:17,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43450099999,43467099999,43486099999,43441099999,43466099999,remote"
kaduwela,2013-09-10,29.5,25.4,27.4,34.4,25.4,30.4,23.7,80.2,1.224,100,25,rain,,,,27,245.6,1008.9,67.5,12.5,167.1,14.3,5,,2013-09-10T06:01:17,2013-09-10T18:12:45,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43450099999,43467099999,43486099999,43441099999,43466099999,remote"
kaduwela,2013-09-11,29.2,25.7,26.8,35.8,25.7,28.8,24.3,86.1,13.274,100,37.5,rain,,,,31.3,233.5,1008.2,71.6,12.2,174.7,15.1,7,,2013-09-11T06:01:07,2013-09-11T18:12:13,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43450099999,43467099999,43486099999,43441099999,43466099999,remote"
kaduwela,2013-09-12,28.4,24.1,26.2,33.2,24.1,27.5,24.4,90.3,97.673,100,45.83,rain,,,,29.5,238.7,1009.4,87.3,11.7,232.6,20.1,8,,2013-09-12T06:00:58,2013-09-12T18:11:41,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43450099999,43467099999,43486099999,43441099999,43466099999,remote"
kaduwela,2013-09-13,29.4,24.1,26.6,34.8,24.1,28.3,24,86.1,20.776,100,29.17,rain,,,,27,236.4,1010.2,84.1,11.8,246.8,21.3,8,,2013-09-13T06:00:48,2013-09-13T18:11:08,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43450099999,43467099999,43486099999,43441099999,43466099999,remote"
kaduwela,2013-09-14,29.1,25.2,27.3,34.8,25.2,30.1,24.2,83.2,3.795,100,33.33,rain,,,,22.3,232.8,1009.1,64,12.2,267.4,23.1,9,,2013-09-14T06:00:38,2013-09-14T18:10:36,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43450099999,43467099999,43486099999,43441099999,remote,43466099999"
kaduwela,2013-09-15,29.8,25.6,27.8,35.3,25.6,31.6,24.3,81.2,0.38,100,8.33,rain,,,,23,229.9,1008.5,66.6,12.3,231.2,19.9,8,,2013-09-15T06:00:28,2013-09-15T18:10:03,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"43450099999,43467099999,43486099999,43441099999,remote,43466099999"
kaduwela,2013-09-16,29.1,25.1,27.1,34.2,25.1,29.4,24,83.7,27.659,100,29.17,rain,,,,31.7,219,1008,64.9,12.4,251.8,21.6,8,,2013-09-16T06:00:18,2013-09-16T18:09:30,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43450099999,43467099999,43486099999,43441099999,43466099999,remote"
kaduwela,2013-09-17,27.2,24.1,26.2,30.8,24.1,27.3,23.9,87.4,14.966,100,33.33,rain,,,,24.1,226.5,1007.9,88.6,11,205.9,17.9,7,,2013-09-17T06:00:08,2013-09-17T18:08:57,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43450099999,43467099999,43486099999,43441099999,remote,43466099999"
kaduwela,2013-09-18,28.1,25.3,26.7,32.8,25.3,28.4,24.3,87.1,10.396,100,33.33,rain,,,,24.8,233.6,1008.1,90,12.1,170,14.7,6,,2013-09-18T05:59:58,2013-09-18T18:08:25,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43450099999,43467099999,43486099999,43441099999,43466099999,remote"
kaduwela,2013-09-19,30.1,26.3,27.8,36.3,26.3,31.6,24.5,82.2,4.456,100,12.5,rain,,,,25.6,239.5,1007.6,76.9,12.1,192,16.4,8,,2013-09-19T05:59:48,2013-09-19T18:07:52,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43450099999,43467099999,43486099999,43441099999,43466099999,remote"
kaduwela,2013-09-20,30.3,26.1,27.8,35.8,26.1,31.3,24.3,81.4,2.658,100,25,rain,,,,22.3,234.4,1007.7,67.7,12,143.1,12.3,5,,2013-09-20T05:59:38,2013-09-20T18:07:19,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43450099999,43467099999,43486099999,43441099999,43466099999,remote"
kaduwela,2013-09-21,30.2,27,28.2,36.2,30.2,32.4,24.4,80.3,0.01,100,8.33,rain,,,,22.3,233.3,1008.4,55.7,12.2,140.1,12,5,,2013-09-21T05:59:28,2013-09-21T18:06:47,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"43450099999,43467099999,43486099999,43441099999,43466099999"
kaduwela,2013-09-22,30.3,27,28.1,36.3,30.1,32.3,24.3,80.1,0,0,0,,,,,20.5,225.1,1008.5,62.1,12.1,234.2,20.3,9,,2013-09-22T05:59:18,2013-09-22T18:06:14,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,43486099999,43441099999,43466099999"
kaduwela,2013-09-23,30.1,26.8,28,35.3,29.7,31.5,23.7,77.7,0,0,0,,,,,16.6,231.6,1008.1,65.3,12.2,230.1,19.9,8,,2013-09-23T05:59:08,2013-09-23T18:05:42,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,43486099999,43441099999,43466099999"
kaduwela,2013-09-24,30.4,24.1,27.8,35.2,24.1,30.6,23.3,77.3,0,0,0,,,,,18.4,210.6,1009.1,53.8,11.7,284.9,24.5,10,,2013-09-24T05:58:58,2013-09-24T18:05:09,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,43486099999,43441099999,remote,43466099999"
kaduwela,2013-09-25,30.5,24.1,27.6,35.8,24.1,30.5,23.6,79.2,0.034,100,4.17,rain,,,,18.4,213,1010.5,47,12,296.7,25.9,10,,2013-09-25T05:58:49,2013-09-25T18:04:37,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"43450099999,43467099999,43486099999,43441099999,43466099999"
kaduwela,2013-09-26,30.3,24.1,27.5,35.2,24.1,30.2,23.5,79.3,0,0,0,,,,,18.4,227.8,1011.4,44.1,12.5,298.4,25.9,10,,2013-09-26T05:58:40,2013-09-26T18:04:05,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,43486099999,43441099999,remote,43466099999"
kaduwela,2013-09-27,30.6,24.1,27.8,35.8,24.1,30.6,23.4,77.6,0,0,0,,,,,18.4,219.2,1011.4,44.2,12.1,256.2,22.1,9,,2013-09-27T05:58:30,2013-09-27T18:03:33,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,43486099999,43441099999,remote,43466099999"
kaduwela,2013-09-28,30.8,25.1,27.8,36,25.1,30.5,23.5,77.5,0,0,0,,,,,21.2,227.3,1011.1,54.4,12.6,234,20.1,8,,2013-09-28T05:58:21,2013-09-28T18:03:02,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,43486099999,43441099999,remote,43466099999"
kaduwela,2013-09-29,30.7,25.8,28.4,36.1,25.8,32,23.5,75.2,0,0,0,,,,,22.3,234.5,1009.8,52.9,12.4,289.3,25,10,,2013-09-29T05:58:13,2013-09-29T18:02:30,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,43486099999,43441099999,remote,43466099999"
kaduwela,2013-09-30,31.1,26,28.4,36.9,26,32.1,23.6,75.5,2.886,100,8.33,rain,,,,18.4,243,1008.1,54.7,12,287,25,10,,2013-09-30T05:58:04,2013-09-30T18:01:59,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43450099999,43467099999,43486099999,43441099999,43466099999,remote"
kaduwela,2013-10-01,30.1,25.7,28,35.4,25.7,31.4,24,79.1,3.906,100,20.83,rain,,,,24.5,236.3,1008.2,65.7,12.3,244.5,21.3,9,,2013-10-01T05:57:56,2013-10-01T18:01:28,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43450099999,43467099999,43486099999,43441099999,43466099999,remote"
kaduwela,2013-10-02,30.7,27.1,28.4,37.1,30.2,32.7,24.2,78.2,0.766,100,20.83,rain,,,,22.3,233.4,1009.5,73.8,12.2,252.4,21.8,8,,2013-10-02T05:57:48,2013-10-02T18:00:58,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43450099999,43467099999,43486099999,43441099999,43466099999,remote"
kaduwela,2013-10-03,31.1,25.5,28.2,36.8,25.5,31.6,23.7,76.9,0.575,100,8.33,rain,,,,20.9,228.6,1010.5,60.3,12.5,256.5,22.2,9,,2013-10-03T05:57:40,2013-10-03T18:00:27,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43450099999,43467099999,43486099999,43441099999,remote,43466099999"
kaduwela,2013-10-04,31.1,26,28.5,36.7,26,32.1,23.5,74.8,2.702,100,20.83,rain,,,,16.6,244.6,1011,53.9,12,237.3,20.4,8,,2013-10-04T05:57:33,2013-10-04T17:59:58,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43450099999,43467099999,43486099999,43441099999,43466099999"
kaduwela,2013-10-05,30.3,24.1,27.4,35.4,24.1,29.8,23.3,78.8,3.949,100,12.5,rain,,,,16.6,211.4,1011,50.7,11.9,225.4,19.4,8,,2013-10-05T05:57:26,2013-10-05T17:59:28,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"43450099999,43467099999,43486099999,43441099999,43466099999"
kaduwela,2013-10-06,30.6,24.1,27.4,35.4,24.1,29.3,22.9,77.5,0.153,100,4.17,rain,,,,18.4,226,1010.4,57.9,12.3,207.9,18.1,7,,2013-10-06T05:57:19,2013-10-06T17:58:59,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"43450099999,43467099999,43486099999,43441099999,remote,43466099999"
kaduwela,2013-10-07,30.7,24.1,27.8,36.2,24.1,30.6,23.2,76.6,1.527,100,4.17,rain,,,,18.4,217,1011.2,48.5,12.3,230.9,19.8,8,,2013-10-07T05:57:12,2013-10-07T17:58:30,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"43450099999,43467099999,43486099999,43441099999,remote,43466099999"
kaduwela,2013-10-08,30.8,25.7,28.2,35.4,25.7,31.2,23.4,75.6,9.634,100,12.5,rain,,,,21.6,226.7,1011.6,61,12.4,224.7,19.5,8,,2013-10-08T05:57:06,2013-10-08T17:58:02,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"43450099999,43467099999,43486099999,43441099999,43466099999,remote"
kaduwela,2013-10-09,30.4,25.6,27.9,34.6,25.6,31.1,23.8,78.8,3.532,100,16.67,rain,,,,20.5,232.6,1011.4,56.3,12.9,243.8,21.1,9,,2013-10-09T05:57:01,2013-10-09T17:57:34,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"43450099999,43467099999,43486099999,43441099999,remote,43466099999"
kaduwela,2013-10-10,29.2,25.3,27.6,34.7,25.3,30.9,24.1,81.4,14.68,100,29.17,rain,,,,22.7,234.1,1011.5,67.8,12.2,206.7,17.9,7,,2013-10-10T05:56:56,2013-10-10T17:57:07,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43450099999,43467099999,43486099999,43441099999,43466099999,remote"
kaduwela,2013-10-11,30.1,26.8,28.3,35.7,29.5,32.4,24.1,77.8,7.433,100,33.33,rain,,,,41.2,240.1,1011,76.6,11.8,164.2,14.2,6,,2013-10-11T05:56:51,2013-10-11T17:56:40,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43450099999,43467099999,43486099999,43441099999,43466099999"
kaduwela,2013-10-12,30.4,26.1,28,36.2,26.1,31.4,24.1,79.4,3.5,100,29.17,rain,,,,26.6,243,1009.4,62.5,12.5,193.3,16.8,6,,2013-10-12T05:56:46,2013-10-12T17:56:14,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43450099999,43467099999,43486099999,43441099999,43466099999,remote"
kaduwela,2013-10-13,30.1,27.2,28.2,35.8,30.5,32.3,24.2,78.7,4.247,100,33.33,rain,,,,20.2,235.9,1009.3,62.4,12,166.7,14.4,6,,2013-10-13T05:56:43,2013-10-13T17:55:48,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43450099999,43467099999,43486099999,43441099999,43466099999,remote"
kaduwela,2013-10-14,30.8,25.1,28,36.3,25.1,31.2,24,79.5,0.542,100,4.17,rain,,,,18,236.4,1009.7,55.5,12.6,245.2,21.2,8,,2013-10-14T05:56:39,2013-10-14T17:55:23,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"43450099999,43467099999,43486099999,43441099999,remote,43466099999"
kaduwela,2013-10-15,30.5,25.1,28,35.6,25.1,30.9,23.8,78.7,0.862,100,12.5,rain,,,,17.3,231.4,1010,59.6,12.1,202.8,17.4,7,,2013-10-15T05:56:36,2013-10-15T17:54:58,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"43450099999,43467099999,43486099999,43441099999,43466099999,remote"
kaduwela,2013-10-16,31.1,26.5,28.6,36.7,26.5,32.7,24.1,76.9,0.223,100,12.5,rain,,,,18.4,251.2,1008.8,66.2,12.1,163.2,14.1,6,,2013-10-16T05:56:34,2013-10-16T17:54:34,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43450099999,43467099999,43486099999,43441099999,43466099999,remote"
kaduwela,2013-10-17,30.2,24.1,26.8,37.4,24.1,29.2,24.4,86.9,48.483,100,25,rain,,,,20.5,254.3,1008.6,81.3,11.3,90.4,7.7,3,,2013-10-17T05:56:32,2013-10-17T17:54:11,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43450099999,43467099999,43486099999,43441099999,remote,43466099999"
kaduwela,2013-10-18,30.1,24,26.7,36.3,24,29.1,24,85.5,21.817,100,20.83,rain,,,,14.8,238.2,1009.6,81.4,10.9,175,15.2,6,,2013-10-18T05:56:31,2013-10-18T17:53:48,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43450099999,43467099999,43486099999,43441099999,43466099999,remote"
kaduwela,2013-10-19,28.1,23.1,25.8,31.4,23.1,27,23.3,86.2,20.191,100,29.17,rain,,,,18.4,237.9,1010.7,78.4,11.2,141.9,12.3,5,,2013-10-19T05:56:30,2013-10-19T17:53:26,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43450099999,43467099999,43486099999,43441099999,remote,43466099999"
kaduwela,2013-10-20,28.6,23.9,26.9,32.4,23.9,29.2,23.5,82.1,21.902,100,29.17,rain,,,,19.8,264.5,1009.8,78.9,11.8,100.3,8.6,4,,2013-10-20T05:56:30,2013-10-20T17:53:05,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43450099999,43467099999,43486099999,43441099999,remote,43466099999"
kaduwela,2013-10-21,30.2,26.5,27.7,35.7,26.5,30.8,23.7,78.8,10.749,100,33.33,rain,,,,27,244.1,1007.5,62.2,12,226.3,19.4,8,,2013-10-21T05:56:30,2013-10-21T17:52:44,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43450099999,43467099999,43486099999,43441099999,43466099999,remote"
kaduwela,2013-10-22,30.3,25.7,28.1,36.8,25.7,32.2,24.5,80.8,2.917,100,20.83,rain,,,,20.9,236.9,1007.6,57.9,12.3,253.6,21.9,9,,2013-10-22T05:56:31,2013-10-22T17:52:24,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43450099999,43467099999,43486099999,43441099999,remote,43466099999"
kaduwela,2013-10-23,30.5,27.1,28.5,36.6,30.2,33,24.4,78.7,1.075,100,12.5,rain,,,,18.4,231.8,1008.5,47.5,12.1,197.5,17.3,7,,2013-10-23T05:56:33,2013-10-23T17:52:05,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"43450099999,43467099999,43486099999,43441099999,43466099999"
kaduwela,2013-10-24,30.1,25.1,27.8,36.3,25.1,31.2,24.2,81.1,0.79,100,16.67,rain,,,,22.3,206.8,1008.6,48.6,12,223.8,19.2,9,,2013-10-24T05:56:35,2013-10-24T17:51:47,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43450099999,43467099999,43486099999,43441099999,43466099999"
kaduwela,2013-10-25,30.3,25.1,27.4,36.8,25.1,30.3,24.3,83.7,6.523,100,16.67,rain,,,,20.5,199.3,1008.6,59.1,11.9,102.8,8.7,3,,2013-10-25T05:56:38,2013-10-25T17:51:29,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43450099999,43467099999,43486099999,43441099999,43466099999"
kaduwela,2013-10-26,30.6,24.8,27.5,35.9,24.8,30,23.8,80.8,0,0,0,,,,,20.5,196.8,1009.4,40.2,12,200.4,17.2,7,,2013-10-26T05:56:42,2013-10-26T17:51:12,0.73,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,43486099999,43441099999,43466099999"
kaduwela,2013-10-27,30.2,24.1,27.6,36.3,24.1,30.8,24,81.1,1.171,100,16.67,rain,,,,20.5,198.6,1010.7,57.9,11.9,143.6,12.5,5,,2013-10-27T05:56:46,2013-10-27T17:50:56,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43450099999,43467099999,43486099999,43441099999,43466099999"
kaduwela,2013-10-28,30.5,25.1,27.9,36.5,25.1,31,24.2,80.5,0.058,100,16.67,rain,,,,16.6,215.8,1011.3,61.7,11.7,159.8,13.8,6,,2013-10-28T05:56:51,2013-10-28T17:50:41,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43450099999,43467099999,43486099999,43441099999,43466099999"
kaduwela,2013-10-29,30.4,25.1,27.5,35.6,25.1,29.8,23.8,80.9,0.618,100,8.33,rain,,,,14.8,212.3,1011.7,52.1,11.4,161.8,14.1,6,,2013-10-29T05:56:57,2013-10-29T17:50:27,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43450099999,43467099999,43486099999,43441099999,43466099999"
kaduwela,2013-10-30,30.1,24.1,27.1,35.8,24.1,29.2,23.7,82.6,8.584,100,20.83,rain,,,,14.8,208.6,1011.8,59.6,11.1,155.7,13.4,6,,2013-10-30T05:57:03,2013-10-30T17:50:14,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43450099999,43467099999,43486099999,43441099999,43466099999,remote"
kaduwela,2013-10-31,30,23.1,26,34.5,23.1,27.4,23.2,85.3,25.541,100,25,rain,,,,18.4,171,1011.7,75.9,11.6,121.5,10.3,4,,2013-10-31T05:57:10,2013-10-31T17:50:01,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43450099999,43467099999,43486099999,43441099999,43466099999,remote"
kaduwela,2013-11-01,31.2,23.1,26.4,37,23.1,28.3,23.6,85.5,6.755,100,4.17,rain,,,,16.6,342.2,1010.7,61.6,12.1,167.1,14.4,6,,2013-11-01T05:57:18,2013-11-01T17:49:49,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43450099999,43467099999,43486099999,43441099999,43466099999,remote"
kaduwela,2013-11-02,30.2,23.1,26.1,35.4,23.1,27.4,23.3,85.8,31.46,100,8.33,rain,,,,16.6,176.9,1010.1,57.2,11.8,138.3,12,6,,2013-11-02T05:57:27,2013-11-02T17:49:39,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43450099999,43467099999,43486099999,43441099999,43466099999,remote"
kaduwela,2013-11-03,30.1,23.1,26.7,36.3,23.1,28.9,23.7,84.5,0.01,100,4.17,rain,,,,14.8,207,1009.7,57.7,11.8,210.8,18.2,8,,2013-11-03T05:57:36,2013-11-03T17:49:29,0,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43450099999,43467099999,43486099999,43441099999,43466099999,remote"
kaduwela,2013-11-04,30.5,24.1,26.7,35.7,24.1,28.4,23.7,84.4,4.572,100,25,rain,,,,13,253.4,1010.5,77.4,11.6,217.7,19,8,,2013-11-04T05:57:46,2013-11-04T17:49:20,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43450099999,43467099999,43486099999,43441099999,remote,43466099999"
kaduwela,2013-11-05,30.7,24.1,27.1,36,24.1,29.3,23.7,83,1.799,100,8.33,rain,,,,14.8,240.1,1011,47.8,11,180.4,15.5,7,,2013-11-05T05:57:56,2013-11-05T17:49:12,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43450099999,43467099999,43486099999,43441099999,43466099999"
kaduwela,2013-11-06,31.1,23.1,26.6,36.7,23.1,28.3,23.1,82.4,2.442,100,16.67,rain,,,,14.8,88.9,1010.9,56.8,11.9,221.3,19.2,8,,2013-11-06T05:58:08,2013-11-06T17:49:05,0.1,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"43450099999,43467099999,43486099999,43441099999,remote,43466099999"
kaduwela,2013-11-07,31.1,23.1,26.8,36.7,23.1,28.6,22.9,80.6,10.718,100,8.33,rain,,,,16.6,4.4,1010.3,60.4,12.2,277.6,23.8,10,,2013-11-07T05:58:20,2013-11-07T17:48:59,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43450099999,43467099999,43486099999,43441099999,43466099999,remote"
kaduwela,2013-11-08,32.1,23.9,27.4,36,23.9,29.6,23.1,79.1,1.4,100,4.17,rain,,,,20.5,20.6,1009.1,42.8,12,281.6,24.5,10,,2013-11-08T05:58:33,2013-11-08T17:48:54,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43450099999,43467099999,43486099999,43441099999,43466099999,remote"
kaduwela,2013-11-09,31.1,24.1,27.6,36.8,24.1,30,23.5,79.5,5.008,100,12.5,rain,,,,16.6,9.4,1008.9,50.1,12.2,277.2,24,10,,2013-11-09T05:58:46,2013-11-09T17:48:50,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43450099999,43467099999,43486099999,43441099999,43466099999,remote"
